-138.420025	56.342973	321.207692	1.125584	0.789734	-0.027448
-153.500560	71.869157	332.055325	1.064850	0.717359	-0.033075
-170.279733	86.421089	338.862537	0.995727	0.644279	-0.046039
-189.491104	98.564284	343.018460	0.919904	0.572512	-0.066257
-211.868230	106.864262	345.912226	0.839067	0.504077	-0.093645
-238.110485	109.915789	348.905610	0.754896	0.440954	-0.128116
-267.735300	107.325027	352.414421	0.668751	0.383742	-0.169459
-298.804663	99.943562	355.689617	0.581607	0.331344	-0.217315
-329.290938	88.699671	357.910423	0.494413	0.282558	-0.271314
-357.166489	74.521632	358.256066	0.408116	0.236182	-0.331088
-380.403680	58.337722	355.905772	0.323667	0.191013	-0.396268
-396.974875	41.076219	350.038766	0.242015	0.145850	-0.466484
-404.852436	23.665401	339.834274	0.164108	0.099490	-0.541368
-402.008729	7.033546	324.471523	0.090895	0.050732	-0.620549
-386.416117	-7.891069	303.129737	0.023326	-0.001628	-0.703660
-356.162960	-20.205564	275.033779	-0.037664	-0.058710	-0.790253
-311.717045	-29.528046	240.344626	-0.091413	-0.119985	-0.878311
-255.775544	-35.964755	200.100340	-0.137520	-0.183374	-0.964339
-191.121581	-39.640751	155.372802	-0.175590	-0.246741	-1.044787
-120.538281	-40.681095	107.233890	-0.205231	-0.307948	-1.116105
-46.808766	-39.210846	56.755482	-0.226048	-0.364857	-1.174742
27.283839	-35.355064	5.009457	-0.237649	-0.415331	-1.217150
98.956410	-29.238811	-46.932305	-0.239639	-0.457233	-1.239776
165.425825	-20.987145	-97.997926	-0.231627	-0.488426	-1.239071
223.908958	-10.725127	-147.115528	-0.213218	-0.506771	-1.211484
271.669118	1.415706	-193.221342	-0.184029	-0.510167	-1.153567
307.653409	15.068936	-235.545734	-0.144022	-0.497758	-1.065562
332.928596	29.572462	-273.689340	-0.093598	-0.470260	-0.952356
348.696498	44.245345	-307.276390	-0.033182	-0.428491	-0.819130
356.158934	58.406644	-335.931113	0.036798	-0.373266	-0.671068
356.517723	71.375419	-359.277738	0.115915	-0.305402	-0.513354
350.974685	82.470731	-376.940494	0.203741	-0.225715	-0.351168
340.731639	91.011639	-388.543609	0.299850	-0.135023	-0.189695
326.990404	96.317204	-393.711313	0.403815	-0.034141	-0.034117
310.952798	97.706486	-392.067834	0.515209	0.076115	0.110383
293.805596	94.519026	-383.250687	0.633565	0.194886	0.238703
276.232744	86.778815	-367.341296	0.757113	0.319939	0.348430
258.308904	75.339210	-344.958993	0.882505	0.447373	0.440411
240.072152	61.103367	-316.755406	1.006296	0.573187	0.515688
221.560562	44.974445	-283.382164	1.125040	0.693380	0.575303
202.812211	27.855602	-245.490898	1.235295	0.803951	0.620298
183.865172	10.649996	-203.733237	1.333614	0.900900	0.651716
164.757521	-5.739217	-158.760809	1.416555	0.980225	0.670598
145.527334	-20.408876	-111.225246	1.480672	1.037926	0.677988
126.212686	-32.455826	-61.778175	1.522521	1.070000	0.674927
106.846312	-41.006144	-11.070849	1.538794	1.072624	0.662455
87.339816	-45.849120	40.254067	1.529304	1.045951	0.641547
67.484598	-47.432185	91.562422	1.496954	0.994087	0.613115
47.066904	-46.230989	142.220434	1.444782	0.921306	0.578071
25.872978	-42.721182	191.594320	1.375826	0.831882	0.537323
3.689066	-37.378415	239.050297	1.293122	0.730088	0.491781
-19.698586	-30.678337	283.954580	1.199709	0.620200	0.442356
-44.503733	-23.096600	325.673387	1.098624	0.506492	0.389956
-70.940130	-15.108853	363.572934	0.992904	0.393236	0.335493
-99.221531	-7.190747	397.019438	0.885587	0.284709	0.279874
-129.544639	0.186806	425.384585	0.779673	0.185127	0.223992
-161.473223	6.728758	448.243065	0.676773	0.096593	0.167981
-193.765775	12.363810	465.427850	0.576731	0.018527	0.111024
-225.128637	17.035157	476.788638	0.479278	-0.049832	0.052240
-254.268155	20.685989	482.175125	0.384143	-0.109239	-0.009254
-279.890669	23.259500	481.437010	0.291056	-0.160453	-0.074338
-300.702526	24.698881	474.423989	0.199748	-0.204231	-0.143894
-315.410066	24.947326	460.985761	0.109949	-0.241330	-0.218802
-322.719634	23.948026	440.972022	0.021387	-0.272508	-0.299944
-321.337574	21.644174	414.232471	-0.066206	-0.298522	-0.388202
-309.981579	17.981418	380.622588	-0.153091	-0.320130	-0.484436
-288.337356	13.114899	340.491009	-0.238772	-0.338040	-0.587785
-257.784468	7.566329	295.049312	-0.321420	-0.352874	-0.694380
-219.873408	1.894413	245.596155	-0.399073	-0.365248	-0.800043
-176.154666	-3.342146	193.430195	-0.469772	-0.375775	-0.900600
-128.178733	-7.584643	139.850089	-0.531554	-0.385071	-0.991874
-77.496102	-10.274374	86.154495	-0.582459	-0.393750	-1.069690
-25.657262	-10.852636	33.642070	-0.620525	-0.402426	-1.129873
25.787295	-8.760725	-16.388529	-0.643791	-0.411715	-1.168247
75.287077	-3.439936	-62.638644	-0.650295	-0.422230	-1.180637
121.305140	5.656959	-103.827308	-0.638113	-0.434567	-1.162937
162.947501	18.532458	-139.513183	-0.607046	-0.448398	-1.114427
200.229762	34.418448	-170.442734	-0.559335	-0.462094	-1.039169
233.236414	52.488451	-197.452387	-0.497407	-0.473922	-0.941590
262.051947	71.915989	-221.378568	-0.423688	-0.482155	-0.826117
286.760853	91.874584	-243.057702	-0.340606	-0.485061	-0.697174
307.447622	111.537757	-263.326217	-0.250586	-0.480911	-0.559188
324.196744	130.079032	-283.020539	-0.156056	-0.467975	-0.416584
337.092712	146.671930	-302.977092	-0.059442	-0.444522	-0.273790
346.220015	160.489972	-324.032304	0.036829	-0.408823	-0.135231
351.664868	170.727414	-346.977692	0.130382	-0.359225	-0.005250
353.556087	177.090933	-371.494832	0.220112	-0.295982	0.113831
352.066799	179.820205	-396.110782	0.306236	-0.221336	0.221799
347.372197	179.179759	-419.298774	0.389033	-0.137617	0.318535
339.647477	175.434122	-439.532041	0.468780	-0.047158	0.403923
329.067830	168.847821	-455.283814	0.545756	0.047710	0.477847
315.808452	159.685384	-465.027326	0.620239	0.144653	0.540188
300.044534	148.211339	-467.235808	0.692508	0.241340	0.590832
281.951272	134.690212	-460.382492	0.762841	0.335439	0.629659
261.703858	119.386532	-442.940610	0.831517	0.424617	0.656555
239.477486	102.564826	-413.383395	0.898813	0.506543	0.671401
215.447351	84.489621	-370.184077	0.965009	0.578884	0.674081
189.789059	65.425864	-311.822774	1.030378	0.639311	0.664482
162.778804	45.740282	-238.450052	1.094255	0.685944	0.643247
134.923782	26.033347	-154.052786	1.153816	0.717942	0.612761
106.763490	6.938217	-63.154309	1.205934	0.734608	0.575652
78.837425	-10.911952	29.722048	1.247483	0.735245	0.534549
51.685084	-26.884001	120.052953	1.275337	0.719157	0.492079
25.845965	-40.344773	203.315075	1.286369	0.685648	0.450871
1.859564	-50.661111	274.985082	1.277453	0.634020	0.413553
-19.749840	-57.216987	330.643356	1.245562	0.563645	0.382686
-38.911590	-59.906922	368.961220	1.190597	0.475914	0.358833
-56.074923	-59.210582	392.152576	1.115824	0.374534	0.340266
-71.717634	-55.639771	402.625892	1.024688	0.263337	0.325133
-86.317515	-49.706293	402.789639	0.920639	0.146157	0.311579
-100.352360	-41.921951	395.052284	0.807124	0.026828	0.297752
-114.299962	-32.798549	381.822298	0.687590	-0.090816	0.281799
-128.638114	-22.847892	365.508150	0.565485	-0.202943	0.261867
-143.844610	-12.581783	348.518308	0.444257	-0.305718	0.236101
-160.397242	-2.512026	333.261244	0.327353	-0.395309	0.202649
-178.770734	6.850529	322.138473	0.218215	-0.467893	0.159664
-198.928586	15.153977	316.393950	0.119060	-0.521577	0.106150
-219.755662	22.381765	314.829271	0.029533	-0.558539	0.042916
-240.000026	28.559876	315.936274	-0.051052	-0.581471	-0.029002
-258.409742	33.714292	318.206799	-0.123378	-0.593065	-0.108567
-273.732874	37.870993	320.132683	-0.188128	-0.596017	-0.194742
-284.717486	41.055961	320.205765	-0.245988	-0.593017	-0.286491
-290.111642	43.295177	316.917883	-0.297641	-0.586760	-0.382778
-288.663406	44.614623	308.760876	-0.343771	-0.579938	-0.482566
-279.120841	45.040281	294.226581	-0.385063	-0.575245	-0.584818
-260.235669	44.598411	271.810369	-0.422197	-0.575369	-0.688495
-231.626952	43.381731	240.844881	-0.455440	-0.581875	-0.791860
-194.896127	41.634843	202.576418	-0.484101	-0.593766	-0.891583
-151.920338	39.623476	158.517425	-0.507360	-0.609686	-0.984112
-104.576727	37.613357	110.180350	-0.524394	-0.628281	-1.065895
-54.742436	35.870213	59.077637	-0.534381	-0.648195	-1.133379
-4.294608	34.659772	6.721734	-0.536500	-0.668073	-1.183014
44.889615	34.247763	-45.374913	-0.529928	-0.686559	-1.211246
90.933090	34.899911	-95.699857	-0.513844	-0.702300	-1.214525
131.958674	36.881946	-142.740654	-0.487426	-0.713940	-1.189297
166.137854	40.446536	-185.018476	-0.449884	-0.720137	-1.132186
192.823764	45.529039	-221.871487	-0.401196	-0.719891	-1.044058
212.587422	51.737770	-253.479885	-0.342130	-0.712552	-0.930151
226.055715	58.666043	-280.062502	-0.273494	-0.697485	-0.795905
233.855536	65.907170	-301.838167	-0.196094	-0.674057	-0.646762
236.613774	73.054462	-319.025712	-0.110734	-0.641633	-0.488159
234.957319	79.701232	-331.843965	-0.018222	-0.599579	-0.325538
229.513062	85.440792	-340.511758	0.080637	-0.547261	-0.164337
220.907892	89.866454	-345.247922	0.185037	-0.484045	-0.009998
209.768700	92.571530	-346.271286	0.294171	-0.409297	0.132041
196.716728	93.160448	-343.791154	0.407211	-0.322464	0.256467
182.234580	91.510481	-337.782953	0.522759	-0.224998	0.361113
166.661180	87.781665	-327.979734	0.638827	-0.120428	0.447070
150.328796	82.147137	-314.103321	0.753402	-0.012376	0.515579
133.569697	74.780033	-295.875536	0.864467	0.095533	0.567881
116.716152	65.853488	-273.018203	0.970010	0.199673	0.605219
100.100430	55.540640	-245.253143	1.068016	0.296421	0.628833
84.054798	44.014623	-212.302181	1.156470	0.382153	0.639967
68.911526	31.448575	-173.887139	1.233357	0.453244	0.639860
55.002882	18.015630	-129.729841	1.296663	0.506070	0.629756
42.657194	3.889647	-79.562349	1.344388	0.537038	0.610896
31.920896	-10.703879	-23.849474	1.375577	0.544816	0.584617
22.375078	-25.454209	35.734396	1.390996	0.531803	0.552409
13.557291	-40.042630	97.401691	1.391574	0.500748	0.515775
5.005084	-54.150427	159.364841	1.378239	0.454398	0.476221
-3.743994	-67.458888	219.836276	1.351921	0.395503	0.435249
-13.152393	-79.649297	277.028426	1.313547	0.326809	0.394364
-23.682564	-90.402941	329.153721	1.264046	0.251067	0.355071
-35.796957	-99.401107	374.424590	1.204347	0.171023	0.318872
-49.958024	-106.325080	411.053464	1.135378	0.089427	0.287274
-66.617862	-110.860523	437.278300	1.058065	0.009009	0.261745
-85.736166	-112.901340	452.551338	0.973194	-0.068307	0.242169
-106.575443	-112.636271	458.044087	0.881355	-0.141745	0.226179
-128.345337	-110.276415	455.058431	0.783121	-0.210613	0.211239
-150.255488	-106.032871	444.896253	0.679067	-0.274222	0.194812
-171.515538	-100.116737	428.859435	0.569766	-0.331880	0.174360
-191.335128	-92.739113	408.249860	0.455794	-0.382896	0.147349
-208.923899	-84.111097	384.369412	0.337725	-0.426581	0.111240
-223.491494	-74.443787	358.519972	0.216132	-0.462243	0.063497
-234.247554	-63.948284	332.003425	0.091590	-0.489192	0.001583
-240.402189	-52.835710	306.120863	-0.035326	-0.506738	-0.077036
-241.422772	-41.331146	281.740476	-0.163508	-0.514838	-0.173174
-237.459814	-29.696725	258.580908	-0.290431	-0.515163	-0.283082
-228.775951	-18.200666	236.172127	-0.413340	-0.509666	-0.402263
-215.633819	-7.111184	214.044103	-0.529478	-0.500301	-0.526219
-198.296054	3.303504	191.726803	-0.636089	-0.489021	-0.650452
-177.025293	12.775180	168.750197	-0.730418	-0.477778	-0.770465
-152.084170	21.035628	144.644254	-0.809707	-0.468525	-0.881758
-123.735322	27.816630	118.938940	-0.871200	-0.463216	-0.979836
-92.241384	32.849970	91.164226	-0.912142	-0.463804	-1.060198
-57.873964	35.878171	60.863635	-0.929861	-0.472181	-1.118443
-21.173877	36.966027	27.987452	-0.924213	-0.488423	-1.153000
17.008456	36.548966	-7.046240	-0.897969	-0.510515	-1.165558
55.805516	35.082884	-43.793521	-0.854055	-0.536327	-1.157983
94.349784	33.023679	-81.810469	-0.795400	-0.563730	-1.132146
131.773739	30.827248	-120.653165	-0.724933	-0.590594	-1.089914
167.209861	28.949487	-159.877688	-0.645582	-0.614790	-1.033155
199.790631	27.846294	-199.040119	-0.560276	-0.634186	-0.963738
228.648529	27.973565	-237.696537	-0.471943	-0.646655	-0.883530
252.916035	29.787199	-275.403021	-0.383511	-0.650065	-0.794401
271.746275	33.725892	-311.709406	-0.297844	-0.642342	-0.698213
284.859300	39.756077	-345.994028	-0.215989	-0.622902	-0.596710
292.598510	47.324911	-377.446653	-0.136999	-0.592803	-0.491499
295.339271	55.852924	-405.247379	-0.059826	-0.553186	-0.384184
293.456947	64.760650	-428.576304	0.016580	-0.505194	-0.276365
287.326904	73.468618	-446.613526	0.093267	-0.449968	-0.169646
277.324507	81.397360	-458.539143	0.171285	-0.388651	-0.065627
263.825119	87.967408	-463.533253	0.251682	-0.322382	0.034090
247.204107	92.599292	-460.775953	0.335508	-0.252305	0.127902
227.836834	94.713545	-449.447342	0.423812	-0.179562	0.214207
206.098666	93.730697	-428.727517	0.517641	-0.105293	0.291404
182.364968	89.071279	-397.796576	0.618047	-0.030641	0.357890
157.030596	80.287890	-356.100965	0.725588	0.043140	0.412316
130.628491	67.868669	-304.973908	0.837359	0.114001	0.455111
103.751214	52.705732	-246.563353	0.948959	0.179547	0.487475
76.991567	35.692791	-183.020471	1.055982	0.237384	0.510611
50.942348	17.723558	-116.496432	1.154019	0.285117	0.525720
26.196357	-0.308254	-49.142408	1.238666	0.320350	0.534006
3.346394	-17.508932	16.890430	1.305513	0.340688	0.536671
-17.014742	-32.984764	79.450912	1.350154	0.343737	0.534916
-34.294261	-45.842045	136.387886	1.368182	0.327102	0.529946
-48.129716	-55.405782	186.071851	1.356593	0.289530	0.522530
-58.988590	-61.788989	228.752801	1.317436	0.233887	0.511888
-67.525215	-65.282092	265.103871	1.253896	0.163968	0.496888
-74.393918	-66.175516	295.798196	1.169160	0.083564	0.476399
-80.249031	-64.759684	321.508912	1.066414	-0.003532	0.449289
-85.744884	-61.325023	342.909154	0.948845	-0.093525	0.414428
-91.535806	-56.161956	360.672060	0.819638	-0.182623	0.370683
-98.276128	-49.560909	375.470763	0.681981	-0.267033	0.316924
-106.620179	-41.812307	387.978400	0.539060	-0.342961	0.252020
-117.217832	-33.206720	398.864404	0.394055	-0.406629	0.174848
-130.175114	-24.052593	408.346397	0.249625	-0.455930	0.085418
-144.539417	-14.693159	415.762523	0.107398	-0.492011	-0.014054
-159.236164	-5.475662	420.349599	-0.031110	-0.516399	-0.121100
-173.190782	3.252656	421.344444	-0.164387	-0.530616	-0.233250
-185.328695	11.144553	417.983875	-0.290920	-0.536187	-0.348038
-194.575327	17.852787	409.504710	-0.409195	-0.534637	-0.462993
-199.856103	23.030115	395.143765	-0.517699	-0.527488	-0.575646
-200.096448	26.329294	374.137859	-0.614918	-0.516266	-0.683530
-194.221788	27.403082	345.723809	-0.699340	-0.502494	-0.784176
-181.194899	25.920109	309.178989	-0.769478	-0.487687	-0.875146
-161.061820	22.009272	264.956885	-0.824669	-0.473044	-0.954908
-135.093255	16.319821	214.840632	-0.865175	-0.459414	-1.022957
-104.625680	9.528953	160.684769	-0.891307	-0.447627	-1.078840
-70.995570	2.313865	104.343839	-0.903378	-0.438512	-1.122107
-35.539402	-4.648249	47.672383	-0.901699	-0.432898	-1.152305
0.406351	-10.680190	-7.475059	-0.886583	-0.431614	-1.168983
35.505212	-15.104765	-59.243946	-0.858342	-0.435489	-1.171690
68.420706	-17.244775	-105.779735	-0.817288	-0.445354	-1.159973
97.816358	-16.423026	-145.227886	-0.763733	-0.462036	-1.133383
122.376329	-11.976378	-175.771472	-0.698007	-0.486329	-1.091493
141.582769	-3.785224	-197.047931	-0.621177	-0.517620	-1.034926
155.951952	7.565666	-210.579442	-0.535258	-0.553471	-0.965662
166.069012	21.444621	-218.013692	-0.442331	-0.591326	-0.885771
172.519087	37.219967	-220.998364	-0.344475	-0.628628	-0.797323
175.887313	54.260033	-221.181143	-0.243771	-0.662818	-0.702387
176.758826	71.933145	-220.209713	-0.142298	-0.691338	-0.603032
175.718763	89.607631	-219.731761	-0.042136	-0.711633	-0.501330
173.352258	106.651818	-221.394970	0.054635	-0.721143	-0.399349
170.244449	122.434034	-226.847026	0.145935	-0.717311	-0.299160
166.970325	136.329558	-237.685274	0.229734	-0.697651	-0.202806
163.783587	147.933798	-253.913182	0.305558	-0.661907	-0.111503
160.558570	157.102082	-273.652220	0.374775	-0.612458	-0.025489
157.147744	163.704716	-294.915395	0.438860	-0.551836	0.055053
153.403582	167.612008	-315.715713	0.499286	-0.482571	0.129940
149.178556	168.694265	-334.066182	0.557526	-0.407196	0.198991
144.325135	166.821795	-347.979809	0.615055	-0.328242	0.262023
138.695793	161.864903	-355.469600	0.673345	-0.248239	0.318854
132.143000	153.693899	-354.548564	0.733870	-0.169720	0.369302
124.519228	142.179088	-343.229706	0.798105	-0.095215	0.413185
115.676948	127.190778	-319.526033	0.867523	-0.027256	0.450319
105.495067	108.704220	-282.054934	0.942889	0.031900	0.480607
93.984087	87.217067	-232.442328	1.021448	0.081360	0.504365
81.195374	63.389205	-173.248457	1.099350	0.120656	0.522039
67.180310	37.880571	-107.033854	1.172744	0.149318	0.534076
51.990275	11.351104	-36.359052	1.237780	0.166879	0.540921
35.676650	-15.539259	36.215417	1.290607	0.172870	0.543021
18.290815	-42.130581	108.129019	1.327375	0.166821	0.540822
-0.115848	-67.762925	176.821222	1.344233	0.148264	0.534770
-19.491959	-91.776352	239.731494	1.337332	0.116732	0.525311
-39.782520	-113.513154	294.322068	1.302875	0.071781	0.512877
-60.746650	-132.430127	339.225037	1.239837	0.014363	0.497139
-81.871975	-148.151313	374.781148	1.151245	-0.052537	0.476659
-102.624605	-160.314005	401.466547	1.040447	-0.125773	0.449912
-122.470651	-168.555496	419.757381	0.910789	-0.202199	0.415373
-140.876226	-172.513081	430.129797	0.765618	-0.278669	0.371515
-157.307441	-171.824052	433.059941	0.608281	-0.352037	0.316814
-171.230405	-166.125704	429.023959	0.442126	-0.419157	0.249744
-182.111232	-155.055330	418.497999	0.270498	-0.476882	0.168779
-189.416032	-138.250223	401.958205	0.096746	-0.522067	0.072394
-192.627004	-115.386594	379.886950	-0.075796	-0.551676	-0.040816
-191.621437	-87.096440	352.919449	-0.244108	-0.565405	-0.169290
-186.686177	-55.002531	321.849363	-0.405493	-0.565775	-0.308396
-178.127049	-20.773551	287.477693	-0.557269	-0.555441	-0.453356
-166.249879	13.921812	250.605444	-0.696755	-0.537057	-0.599393
-151.360493	47.414871	212.033618	-0.821269	-0.513277	-0.741733
-133.764716	78.036940	172.563217	-0.928130	-0.486755	-0.875597
-113.768374	104.119333	132.995244	-1.014657	-0.460145	-0.996210
-91.677292	123.993363	94.130703	-1.078167	-0.436102	-1.098795
-67.797296	135.990344	56.770594	-1.115980	-0.417280	-1.178576
-42.436148	138.496443	21.697660	-1.125520	-0.406275	-1.230897
-15.959318	131.532830	-10.849682	-1.107385	-0.404004	-1.254689
11.201576	116.994695	-41.256913	-1.065810	-0.409452	-1.252997
38.611285	96.880162	-69.943783	-1.005229	-0.421499	-1.229090
65.834559	73.187359	-97.330041	-0.930075	-0.439027	-1.186238
92.436148	47.914412	-123.835436	-0.844784	-0.460915	-1.127710
117.980802	23.059446	-149.879719	-0.753788	-0.486043	-1.056778
142.033272	0.620587	-175.882639	-0.661523	-0.513292	-0.976709
164.158308	-17.404038	-202.263946	-0.572422	-0.541542	-0.890775
183.920659	-29.016304	-229.443390	-0.490920	-0.569674	-0.802245
200.898401	-32.319317	-257.799343	-0.421232	-0.596558	-0.714289
214.913135	-27.266333	-286.953957	-0.363576	-0.620875	-0.628255
225.999429	-15.428609	-315.868052	-0.314676	-0.641143	-0.543897
234.199033	1.568054	-343.480154	-0.271136	-0.655875	-0.460915
239.553696	22.097856	-368.728787	-0.229562	-0.663582	-0.379011
242.105168	44.534995	-390.552478	-0.186558	-0.662778	-0.297885
241.895196	67.253672	-407.889753	-0.138730	-0.651974	-0.217237
238.965531	88.628085	-419.679136	-0.082683	-0.629683	-0.136768
233.357920	107.032435	-424.859154	-0.015022	-0.594416	-0.056179
225.114114	120.840920	-422.368332	0.067647	-0.544686	0.024831
214.275861	128.427740	-411.145195	0.168721	-0.479005	0.106560
200.884910	128.167098	-390.128273	0.291593	-0.395886	0.189308
185.055061	119.029312	-358.751235	0.437560	-0.295253	0.272887
167.173476	102.246439	-318.326389	0.599958	-0.182391	0.355252
147.692144	79.586858	-270.611517	0.770232	-0.063856	0.433924
127.063048	52.818946	-217.364402	0.939830	0.053796	0.506419
105.738177	23.711081	-160.342826	1.100199	0.164010	0.570256
84.169515	-5.968361	-101.304570	1.242785	0.260231	0.622953
62.809050	-34.451001	-42.007418	1.359037	0.335901	0.662028
42.108766	-59.968462	15.790850	1.440399	0.384466	0.685000
22.519025	-80.758699	70.337034	1.478356	0.399399	0.689398
4.269649	-95.918373	120.499701	1.469175	0.378121	0.674403
-12.851262	-106.264091	166.392772	1.418708	0.325962	0.642501
-29.108283	-112.817561	208.278674	1.333951	0.249194	0.596572
-44.765988	-116.600486	246.419835	1.221902	0.154088	0.539496
-60.088953	-118.634575	281.078682	1.089554	0.046918	0.474153
-75.341751	-119.941532	312.517641	0.943905	-0.066046	0.403424
-90.788958	-121.543064	340.999141	0.791951	-0.178530	0.330188
-106.695147	-124.460876	366.785608	0.640686	-0.284262	0.257325
-123.324895	-129.716675	390.139470	0.497109	-0.376971	0.187716
-140.913608	-138.275020	411.297959	0.367956	-0.450615	0.124122
-159.152156	-150.033526	430.027915	0.255173	-0.503472	0.067077
-177.248962	-163.944532	445.679425	0.156454	-0.537646	0.015143
-194.395761	-178.927677	457.588161	0.069347	-0.555372	-0.033184
-209.784286	-193.902600	465.089793	-0.008599	-0.558885	-0.079410
-222.606272	-207.788938	467.519991	-0.079837	-0.550423	-0.125041
-232.053454	-219.506331	464.214427	-0.146818	-0.532219	-0.171583
-237.317565	-227.974417	454.508771	-0.211994	-0.506511	-0.220541
-237.590340	-232.112835	437.738694	-0.277817	-0.475534	-0.273420
-232.063514	-230.841222	413.239867	-0.346739	-0.441523	-0.331726
-219.968571	-223.124502	380.396020	-0.421101	-0.406694	-0.396886
